stage ,Check_id,check_desc,stratum1,stratum2,stratum3,stratum4,stratum5,ºñ°í,dq_category,dq_subcategory,dq_severity,origin_tool,comment,,
CDM,75 ,invalid person_id distribution check (fk),dose_era,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),drug_era,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),drug_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),measurement,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),note,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),observation,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),observation_period,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),payer_plan_period,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),person,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),procedure_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),specimen,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),visit_detail,,,,,,conformance,relation,,DQUEEN,,,
CDM,75 ,invalid person_id distribution check (fk),visit_occurrence,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_clinicalnote,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_cost,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Death,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_device,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Diagnosis,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Drug,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Measurement ,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Observation,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_payer,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_period,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Person,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Procedure,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Specimen ,,,,,,conformance,relation,,DQUEEN,,,
META ,76 ,invalid patno distribution check (fk),Dev_Visit,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),condition_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),device_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),drug_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),measurement,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),note,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),observation,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),person,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),procedure_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),provider,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),visit_detail,,,,,,conformance,relation,,DQUEEN,,,
CDM,77 ,invalid provider_id distribution check (fk),visit_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),condition_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),device_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),drug_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),measurement,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),note,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),observation,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),person,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),procedure_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),provider,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),visit_detail,,,,,,conformance,relation,,DQUEEN,,,
CDM,78 ,invalid provider_id distribution check (fk),visit_occurrence,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_clinicalnote,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_cost,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_device,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Diagnosis,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Drug,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Measurement ,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Observation,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Procedure,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Specimen ,,,,,,conformance,relation,,DQUEEN,,,
META ,79 ,invalid provider distribution check (fk),Dev_Visit,,,,,,conformance,relation,,DQUEEN,,,
CDM,80 ,Invalid location_id distribution check ,care_site,,,,,,conformance,relation,,DQUEEN,,,
CDM,80 ,Invalid location_id distribution check ,location ,,,,,,conformance,relation,,DQUEEN,,,
CDM,80 ,Invalid location_id distribution check ,person,,,,,,conformance,relation,,DQUEEN,,,
META ,81 ,Invalid location_id distribution check ,dev_location ,,,,,,conformance,relation,,DQUEEN,,,
META ,81 ,Invalid location_id distribution check ,dev_person,,,,,,conformance,relation,,DQUEEN,,,
CDM,82 ,Invalid location_id distribution check ,care_site,,,,,,conformance,relation,,DQUEEN,,,
CDM,82 ,Invalid location_id distribution check ,provider,,,,,,conformance,relation,,DQUEEN,,,
CDM,82 ,Invalid location_id distribution check ,visit_occurrence,,,,,,conformance,relation,,DQUEEN,,,
META ,83 ,invalid zipcode distribution check ,dev_location,,,,,,conformance,relation,,DQUEEN,,,
META ,83 ,invalid zipcode distribution check ,person,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,condition_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,device_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,drug_exposure,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,measurement,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,note,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,observation,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,procedure_occurrence,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,visit_detail,,,,,,conformance,relation,,DQUEEN,,,
CDM,84 ,invalid visit_occurrence_id distribution check ,visit_occurrence,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_clinicalnote,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_cost,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_device,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_Diagnosis,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_Drug,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_Measurement ,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_Observation,,,,,,conformance,relation,,DQUEEN,,,
META ,85 ,invalid visit_id distribution check ,Dev_Procedure,,,,,,conformance,relation,,DQUEEN,,,
CDM,86 ,invalid table id in cost table ,cost ,,,,,,conformance,relation,,DQUEEN,,,
CDM,87 ,identifies records with inconsistent date and datetime values,condition_occurrence,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,death,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,device_exposure,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,drug_exposure,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,measurement,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,note,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,observation ,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,person,,,,,,conformance,relation,,DQUEEN,,,
CDM,87 ,identifies records with inconsistent date and datetime values,procedure_occurrence,,,,,,consistnecy,,,DQ tool kit,,,
CDM,87 ,identifies records with inconsistent date and datetime values,visit_occurrence,,,,,,consistnecy,,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,care_site,place_of_service_concept_id,place_of_service_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,death,cause_concept_id,cause_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,device_exposure,device_concept_id,device_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,drug_exposure,route_concept_id,route_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,measurement,unit_concept_id,unit_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,observation,unit_concept_id,unit_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,procedure_occurrence,modifier_concept_id,modifier_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,provider,specialty_concept_id,specialty_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,88 ,computes percent difference between NULL source values and 'No Information' (44814650) concept id,visit_occurrence,visit_concept_id,visit_source_value,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,care_site,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,condition_occurrence,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,death,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,device_exposure,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,drug_exposure,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,fact_relationship,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,location,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,measurement,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,note,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,note_nlp,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,observation,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,observation_period,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,person,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,procedure_occurrence,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,provider,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,specimen,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,visit_detail,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,89 ,Check that primary and foreign keys relate properly; High Priority: Person_ID,visit_occurrence,,,,,,Conformance,Relation,,DQ tool kit,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_clinicalnote,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_cost,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Death,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_device,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Diagnosis,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Drug,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Measurement ,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Observation,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_payer,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_period,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Person,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Procedure,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_provider,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_siteinfo,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Specimen ,,,,,,Conformance,Relation,,DQUEEN,,,
META ,90 ,Check that primary and foreign keys relate properly; High Priority: patno,Dev_Visit,,,,,,Conformance,Relation,,DQUEEN,,,
CDM,91 ,Check that primary and foreign keys relate properly; High Priority: person_id & visit_occurrence_id (visualized with ratio),care_site,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,91 ,Check that primary and foreign keys relate properly; High Priority: person_id & visit_occurrence_id (visualized with ratio),condition_occurrence,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,91 ,Check that primary and foreign keys relate properly; High Priority: person_id & visit_occurrence_id (visualized with ratio),death,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,91 ,Check that primary and foreign keys relate properly; High Priority: person_id & visit_occurrence_id (visualized with ratio),device_exposure,,,,,,Conformance,Relation,,DQ tool kit,,,
CDM,91 ,Check that primary and foreign keys relate properly; High Priority: person_id & visit_occurrence_id (visualized with ratio),drug_exposure,,,,,,Conformance,Relation,,DQ tool kit,,,
